Passenger_ID,Flight_ID,Airline,Departure_Airport,Arrival_Airport,Departure_Time,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Price_USD,Age,Gender,Income_Level,Travel_Purpose,Seat_Class,Bags_Checked,Frequent_Flyer_Status,Check_in_Method,Flight_Satisfaction_Score,Delay_Minutes,Booking_Days_In_Advance,No_Show,Weather_Impact,Seat_Selected,Booking_Lead_Time
P5193,F500,United,LAX,SFO,2024-01-06 21:38:03,46,On-time,230,291.58,46,Male,Low,Emergency,Economy,0,Silver,Desk,7.390277623413227,5.0,100,0,0,Middle,10
P5197,F876,Southwest,JFK,JFK,2024-09-18 10:59:26,155,On-time,750,324.17,41,Female,Medium,Family,Business,2,Gold,Airport Kiosk,7.987424352369207,2.0,54,1,0,Window,103
P5201,F497,American Airlines,DEN,ATL,2024-09-27 01:40:08,185,On-time,1260,390.26,60,Male,Medium,Business,Economy,3,Gold,Airport Kiosk,6.92148975565272,14.0,81,0,0,Window,27
P5202,F1720,Southwest,SEA,SFO,2023-10-11 16:36:12,273,Delayed,987,527.28,70,Female,Medium,Family,Economy,2,Silver,Desk,7.672092403148426,3.0,100,0,0,Middle,74
P5203,F1909,Southwest,JFK,DEN,2024-08-15 00:36:40,130,On-time,1061,457.38,46,Male,Low,Leisure,Economy,1,Silver,Online,7.701495244331445,3.0,111,1,1,Window,106
P5208,F321,JetBlue,ATL,SEA,2024-12-23 23:46:25,226,On-time,1240,272.15,61,Female,Low,Leisure,Premium Economy,2,Silver,Desk,7.867044199072222,16.0,66,0,0,Middle,101
P5209,F1642,Delta,SFO,ORD,2023-07-02 13:34:35,101,On-time,1358,275.11,57,Female,High,Leisure,First,0,Silver,Online,8.441755276715105,3.0,11,0,1,Middle,87
P5210,F1626,American Airlines,DEN,SEA,2023-08-23 00:45:08,284,Delayed,1154,239.42,19,Male,Low,Family,Premium Economy,1,Silver,Online,8.19648374770827,5.0,5,0,0,Aisle,53
P5213,F463,Southwest,SEA,ORD,2024-02-20 13:02:58,226,On-time,1377,448.52,18,Female,Medium,Emergency,Economy,0,Platinum,Airport Kiosk,7.390197300871953,23.0,118,1,0,Window,46
P5214,F1904,United,JFK,DEN,2023-10-06 08:36:23,85,On-time,1344,344.47,77,Male,Medium,Leisure,Economy,0,Platinum,Online,6.569380089798728,9.0,95,0,0,Window,30
P5215,F1754,JetBlue,DFW,ATL,2025-02-10 22:32:05,156,On-time,1890,280.36,22,Male,High,Business,Premium Economy,2,Gold,Online,8.289172785757303,8.0,118,0,0,Middle,104
P5216,F1877,Southwest,LAX,DEN,2024-12-28 13:08:31,200,On-time,1247,359.12,48,Female,High,Family,Business,2,Silver,Airport Kiosk,8.320925653076833,10.0,78,0,0,Middle,45
P5217,F381,United,DEN,JFK,2025-03-18 00:34:34,220,Delayed,928,413.04,41,Male,High,Business,Economy,1,Platinum,Airport Kiosk,7.752468056597585,2.0,9,0,0,Middle,113
P5219,F835,Southwest,ORD,ORD,2024-09-14 05:48:54,69,On-time,795,256.99,36,Female,Medium,Family,Economy,0,Silver,Desk,8.112705130749237,3.0,108,0,0,Middle,112
P5221,F102,United,DEN,SEA,2024-11-21 03:05:57,147,On-time,854,214.68,24,Male,Medium,Emergency,Premium Economy,1,Silver,Airport Kiosk,7.668901028879051,5.0,29,0,0,Aisle,4
P5223,F860,Delta,JFK,DEN,2023-05-06 23:46:22,77,Cancelled,1494,250.25,65,Male,Medium,Business,Economy,1,Silver,Airport Kiosk,7.880169821369384,3.0,77,0,0,Window,51
P5224,F1879,Southwest,ATL,SFO,2024-12-21 15:53:08,226,On-time,983,547.49,47,Male,High,Leisure,Premium Economy,0,Silver,Online,8.08403388408459,1.0,18,0,0,Aisle,104
P5225,F1230,Southwest,ORD,SFO,2023-10-28 06:14:49,142,On-time,1018,319.57,31,Male,Medium,Business,Business,1,Silver,Online,9.108579883937471,0.0,55,0,0,Middle,74
P5226,F1915,Southwest,SFO,ORD,2025-02-08 13:10:06,134,On-time,1560,309.83,51,Male,Medium,Business,Business,2,Gold,Online,9.869907126860696,0.0,16,0,1,Aisle,119
P5229,F1491,Southwest,ATL,ATL,2024-05-31 08:29:36,148,On-time,1222,227.76,78,Female,Low,Family,Premium Economy,0,Silver,Online,7.164525436245279,31.0,18,0,0,Aisle,49
P5232,F68,American Airlines,ATL,LAX,2023-07-23 19:04:15,275,Cancelled,1467,232.24,79,Female,Low,Emergency,Economy,2,Silver,Mobile App,8.125735089234086,11.0,17,0,0,Window,97
P5233,F394,American Airlines,SFO,ATL,2023-11-11 02:14:01,88,On-time,1267,485.64,19,Female,Low,Emergency,Business,0,Silver,Online,8.265573871992244,2.0,18,0,0,Middle,14
P5235,F1178,United,ORD,SFO,2024-02-01 16:41:33,196,On-time,1047,157.86,27,Female,Medium,Family,Economy,2,Silver,Online,8.093262491205044,1.0,70,1,0,Aisle,60
P5236,F1449,Delta,LAX,SFO,2023-11-12 14:43:39,247,On-time,846,345.8,21,Male,Medium,Family,Business,1,Platinum,Online,7.915408882422036,7.0,60,1,1,Middle,20
P5239,F1190,American Airlines,JFK,DEN,2023-06-15 17:03:43,223,On-time,1692,320.69,76,Male,Low,Emergency,Economy,0,Silver,Mobile App,6.910357773990904,8.0,112,0,1,Window,5
P5240,F517,American Airlines,JFK,ATL,2023-06-13 02:44:53,143,Cancelled,808,502.32,36,Male,Medium,Business,Economy,0,Silver,Mobile App,7.439579915048784,0.0,9,0,0,Aisle,37
P5246,F369,American Airlines,LAX,LAX,2025-01-20 23:45:36,249,Delayed,1104,351.82,67,Female,Low,Emergency,Economy,0,Silver,Airport Kiosk,8.105386875154867,0.0,81,0,0,Window,73
P5247,F1492,Southwest,LAX,SEA,2025-03-08 17:53:22,197,Delayed,1069,351.59,75,Male,Medium,Family,First,0,Gold,Airport Kiosk,8.708022373753922,11.0,71,0,0,Middle,45
P5248,F1985,Delta,ATL,SEA,2024-10-28 03:51:47,201,On-time,1272,241.53,21,Female,Low,Family,Premium Economy,1,Silver,Airport Kiosk,7.616767830149493,6.0,12,1,1,Window,12
P5252,F1624,JetBlue,SFO,ORD,2023-07-25 19:55:48,126,On-time,1002,538.09,67,Female,Medium,Emergency,Economy,1,Platinum,Online,7.960412177835845,9.0,26,0,0,Middle,93
P5253,F250,Southwest,SEA,SEA,2023-12-27 13:26:56,197,On-time,1877,239.52,70,Female,Medium,Family,Economy,2,Platinum,Mobile App,6.695515106012463,4.0,2,0,0,Window,5
P5254,F1063,United,SEA,LAX,2025-04-18 20:16:46,141,On-time,1471,230.15,43,Male,Medium,Business,Economy,0,Silver,Desk,6.6363567389369855,37.0,54,0,1,Middle,92
P5256,F682,Southwest,DFW,DFW,2023-11-13 17:29:48,233,Delayed,957,388.4,52,Female,High,Family,Economy,1,Gold,Desk,7.787522320535836,14.0,97,0,0,Aisle,43
P5258,F524,Delta,LAX,ATL,2023-06-03 17:29:20,315,Cancelled,1316,341.29,67,Female,Medium,Business,Economy,3,Silver,Online,7.5865108336084655,10.0,39,0,0,Window,106
P5259,F543,Delta,DEN,DEN,2024-04-14 02:22:12,214,On-time,1396,351.62,27,Male,Low,Business,Business,0,Silver,Desk,9.24403255204946,11.0,79,0,0,Middle,107
P5260,F1010,United,ORD,ATL,2023-08-14 00:32:05,183,Cancelled,1057,264.48,64,Female,Low,Emergency,Premium Economy,1,Gold,Online,7.975755421964377,7.0,97,0,0,Window,32
P5262,F1073,Delta,SFO,DFW,2025-01-25 15:48:18,179,On-time,1099,398.45,57,Male,Medium,Business,Business,1,Gold,Desk,8.555391127679943,2.0,104,0,0,Middle,111
P5263,F1991,United,ORD,DFW,2023-08-28 04:44:34,173,On-time,718,-14.92,76,Female,High,Emergency,Economy,4,Platinum,Airport Kiosk,7.282453823526221,6.0,17,0,0,Window,74
P5264,F355,American Airlines,ATL,DFW,2023-10-16 04:59:03,247,On-time,884,460.77,52,Male,Medium,Family,Economy,0,Gold,Online,7.143035663708468,3.0,18,0,0,Aisle,76
P5265,F675,American Airlines,DFW,SFO,2024-07-11 05:13:11,159,On-time,1370,332.7,75,Female,Low,Family,Premium Economy,1,Silver,Mobile App,8.017027357530447,11.0,111,0,0,Window,49
P5266,F138,Southwest,DFW,DEN,2023-11-25 08:24:26,165,On-time,964,91.63,55,Female,High,Emergency,Economy,1,Silver,Airport Kiosk,7.586491009593814,2.0,3,0,0,Middle,10
P5267,F868,Delta,LAX,DFW,2024-11-06 22:47:58,115,Delayed,1015,379.06,72,Female,High,Business,Economy,2,Gold,Airport Kiosk,7.360834275373214,12.0,71,0,0,Aisle,94
P5272,F1326,Southwest,DFW,ATL,2023-07-31 13:38:41,235,On-time,1234,434.41,46,Male,Medium,Leisure,Economy,1,Platinum,Desk,6.210021176862124,25.0,33,0,0,Middle,15
P5276,F659,American Airlines,SEA,DEN,2023-05-05 08:37:03,132,On-time,1382,436.5,66,Female,High,Business,Premium Economy,2,Silver,Online,7.756525199456997,23.0,62,0,1,Window,55
P5277,F627,United,DEN,ORD,2023-07-16 00:45:41,141,On-time,1069,183.02,32,Male,Low,Leisure,Economy,1,Silver,Airport Kiosk,6.971113453678536,8.0,8,0,0,Middle,63
P5278,F659,Southwest,SFO,ORD,2023-05-02 06:45:55,161,Delayed,940,274.19,38,Male,Low,Business,Economy,1,Silver,Mobile App,7.949891277787122,11.0,20,0,0,Aisle,58
P5280,F1506,JetBlue,DEN,JFK,2023-12-01 08:13:52,159,On-time,1038,235.15,62,Male,Low,Family,Premium Economy,0,Silver,Mobile App,7.312785022221177,19.0,58,0,0,Aisle,61
P5281,F1388,Southwest,ORD,JFK,2023-10-22 15:55:43,186,Cancelled,1137,367.71,32,Female,High,Leisure,Economy,4,Gold,Online,8.913087440252673,8.0,68,1,0,Window,120
P5283,F1868,American Airlines,DFW,SEA,2023-10-17 03:43:40,92,Cancelled,1090,411.52,75,Male,Low,Family,Economy,1,Gold,Online,7.003304577051769,33.0,112,0,1,Aisle,10
P5284,F1299,American Airlines,SFO,JFK,2025-02-19 00:38:00,154,On-time,764,361.23,59,Female,Low,Family,Business,0,Silver,Online,9.078884684911564,0.0,67,0,0,Middle,100
P5285,F487,United,SFO,SEA,2025-04-10 20:48:03,172,On-time,1284,405.47,40,Male,Medium,Emergency,Economy,1,Gold,Online,7.542389584469866,8.0,83,1,0,Middle,88
P5286,F993,United,SFO,SEA,2025-02-28 02:47:32,248,On-time,936,404.71,33,Female,Low,Family,Premium Economy,0,Silver,Airport Kiosk,8.868934490563658,2.0,18,0,0,Aisle,17
P5289,F1474,JetBlue,ATL,SFO,2024-07-01 13:30:09,251,On-time,1330,454.5,30,Male,Medium,Family,Economy,2,Silver,Airport Kiosk,6.3059529710658335,82.0,42,0,0,Middle,54
P5293,F1097,American Airlines,JFK,DFW,2024-06-17 03:43:27,183,On-time,1422,300.49,24,Male,Low,Leisure,Business,1,Silver,Desk,7.12111285798709,8.0,20,0,0,Middle,25
P5294,F152,JetBlue,ORD,JFK,2023-06-09 09:06:13,157,On-time,1594,166.02,74,Female,High,Emergency,Economy,2,Silver,Mobile App,7.520732353889211,2.0,107,0,0,Aisle,5
P5296,F844,Delta,SEA,DFW,2024-08-12 16:34:24,187,On-time,874,348.69,54,Female,Medium,Family,Economy,0,Silver,Online,8.122957368869667,16.0,101,0,0,Middle,107
P5297,F57,Delta,SFO,DEN,2024-01-06 02:28:28,105,Delayed,1406,363.05,55,Male,High,Emergency,Premium Economy,2,Silver,Desk,9.050972818279728,3.0,114,0,0,Middle,114
P5301,F905,JetBlue,DEN,ATL,2023-08-01 23:30:48,226,On-time,1348,412.89,35,Male,High,Emergency,Business,0,Gold,Online,9.17933924460108,6.0,116,0,1,Window,16
P5302,F1907,American Airlines,DFW,JFK,2024-06-11 18:50:04,256,Delayed,1340,321.16,64,Male,Medium,Leisure,Economy,2,Silver,Airport Kiosk,7.562589834643676,13.0,32,0,0,Middle,106
P5303,F1419,Delta,JFK,DEN,2025-01-11 22:41:21,259,Delayed,1019,386.08,41,Male,Low,Family,Economy,0,Gold,Airport Kiosk,7.241727463785315,4.0,29,0,0,Middle,42
P5304,F1840,Southwest,DEN,SEA,2023-12-12 22:09:17,58,Delayed,951,364.57,72,Male,Medium,Leisure,Business,1,Silver,Desk,8.807165581378793,14.0,52,0,0,Middle,116
P5305,F1783,Southwest,JFK,SFO,2024-05-28 15:55:22,194,Cancelled,1089,417.28,58,Female,Medium,Emergency,Economy,2,Silver,Desk,7.509506110371734,5.0,104,0,0,Aisle,79
P5306,F864,Southwest,JFK,SFO,2023-10-31 15:12:26,205,On-time,1288,534.04,79,Female,Low,Emergency,Economy,2,Silver,Online,7.63666796269438,4.0,14,0,0,Middle,65
P5307,F648,JetBlue,DFW,DFW,2024-10-08 20:50:46,240,On-time,1115,434.07,36,Female,Medium,Family,Economy,1,Gold,Airport Kiosk,7.503239279043043,9.0,31,0,0,Middle,33
P5310,F7,Delta,DFW,DFW,2024-01-06 16:38:31,87,Delayed,795,336.11,25,Male,Medium,Leisure,Economy,1,Platinum,Airport Kiosk,7.73081977934736,9.0,27,0,0,Window,12
P5312,F1308,Delta,JFK,DEN,2023-09-30 19:05:21,282,Delayed,1138,269.07,42,Female,Medium,Emergency,Business,1,Silver,Desk,7.992189385426287,1.0,69,0,0,Aisle,7
P5313,F1880,Delta,ATL,LAX,2023-11-12 18:05:59,138,On-time,1156,379.22,42,Female,Medium,Emergency,Economy,0,Silver,Airport Kiosk,7.406279714559314,5.0,35,0,0,Window,93
P5314,F260,American Airlines,ORD,DFW,2023-12-03 18:07:29,163,On-time,1055,429.78,53,Female,Medium,Family,Business,0,Silver,Airport Kiosk,9.124953958986826,3.0,15,1,0,Aisle,95
P5316,F1903,United,LAX,ORD,2025-03-07 21:41:15,182,On-time,1177,413.26,21,Male,Medium,Family,Economy,1,Platinum,Desk,7.554349135204225,3.0,113,0,0,Window,110
P5318,F574,American Airlines,DFW,JFK,2024-05-17 15:29:12,165,On-time,965,334.39,24,Male,Low,Business,Economy,1,Gold,Airport Kiosk,7.894243106191877,5.0,109,0,0,Aisle,64
P5319,F1292,Southwest,SFO,ORD,2023-06-19 17:32:50,257,Cancelled,1340,284.24,42,Female,Medium,Leisure,Economy,2,Silver,Mobile App,7.181663030040445,28.0,1,0,0,Middle,42
P5322,F1058,JetBlue,SEA,DEN,2023-04-24 08:21:14,156,On-time,1242,232.76,19,Female,Low,Family,Economy,1,Silver,Online,6.785995007361907,1.0,2,0,0,Aisle,58
P5328,F421,JetBlue,LAX,DFW,2024-06-03 05:38:50,80,Delayed,1528,538.9,61,Female,Medium,Business,First,1,Gold,Online,9.61890044797327,1.0,50,0,0,Middle,85
P5329,F921,American Airlines,DFW,ORD,2024-07-07 05:29:52,136,On-time,1522,212.83,29,Female,Medium,Business,First,0,Gold,Desk,8.589623800734769,23.0,117,0,0,Aisle,43
P5333,F1668,Delta,SEA,JFK,2023-12-07 19:12:27,336,On-time,1904,306.59,35,Male,Medium,Emergency,Economy,0,Silver,Airport Kiosk,7.456867615888754,12.0,47,0,1,Window,35
P5337,F1783,JetBlue,DFW,JFK,2024-07-27 11:51:44,143,On-time,973,394.52,32,Male,Medium,Emergency,Economy,1,Silver,Online,7.563213918734025,22.0,76,0,0,Aisle,41
P5342,F295,JetBlue,ORD,ATL,2024-08-08 19:49:50,202,On-time,1172,266.64,68,Female,Low,Leisure,First,1,Silver,Online,9.503878738067096,7.0,90,0,1,Window,103
P5343,F1652,Delta,DEN,ATL,2023-09-06 10:27:09,174,Delayed,1267,370.86,53,Female,Medium,Leisure,Premium Economy,1,Platinum,Mobile App,7.66086167439775,11.0,0,0,1,Middle,65
P5344,F64,American Airlines,ORD,DFW,2024-12-31 06:33:18,103,Delayed,971,428.77,70,Female,High,Leisure,Premium Economy,1,Silver,Online,7.921397984675433,10.0,41,0,0,Window,54
P5345,F1081,American Airlines,LAX,SFO,2023-12-24 20:29:44,69,On-time,1292,558.19,53,Male,High,Emergency,Economy,0,Silver,Desk,6.661160169689585,32.0,4,0,0,Aisle,71
P5346,F1455,JetBlue,JFK,JFK,2024-08-22 08:36:29,224,On-time,1375,329.88,76,Female,High,Leisure,Economy,1,Gold,Mobile App,8.140298802224942,2.0,65,1,0,Window,47
P5347,F1321,Southwest,ORD,ORD,2025-03-09 17:56:15,274,On-time,1227,388.68,60,Female,High,Leisure,Economy,1,Gold,Desk,7.779214023385986,5.0,50,0,0,Aisle,90
P5348,F459,American Airlines,LAX,JFK,2024-11-05 00:01:36,139,On-time,1003,263.44,75,Male,Low,Leisure,Economy,2,Silver,Online,6.731305641193065,4.0,30,0,0,Window,21
P5349,F1678,Delta,LAX,JFK,2024-04-26 08:24:46,195,Delayed,1097,377.17,56,Female,Medium,Business,Economy,0,Silver,Desk,7.756676794970246,21.0,105,0,0,Window,100
P5350,F1294,Southwest,DEN,DEN,2024-10-22 17:32:00,181,On-time,1241,354.79,35,Female,Medium,Family,Economy,1,Silver,Desk,7.193116390204212,3.0,87,0,0,Middle,26
P5353,F386,Southwest,DEN,LAX,2024-12-10 13:35:04,268,On-time,746,241.55,79,Female,Low,Business,Economy,0,Silver,Airport Kiosk,8.065884661399673,3.0,44,0,0,Middle,66
P5354,F1443,Delta,SFO,LAX,2024-11-22 07:38:21,58,Delayed,974,386.97,30,Female,Medium,Emergency,Economy,1,Gold,Online,8.27152637697063,24.0,109,0,1,Window,107
P5356,F547,Delta,SFO,JFK,2025-04-15 08:46:28,152,On-time,522,218.02,52,Female,Low,Leisure,Business,0,Silver,Airport Kiosk,8.755900494597467,11.0,87,0,0,Window,44
P5357,F1407,JetBlue,LAX,SFO,2025-04-11 08:35:50,118,On-time,1322,490.01,55,Male,Medium,Family,Premium Economy,1,Gold,Airport Kiosk,7.232290851386922,11.0,95,0,0,Window,9
P5359,F1076,JetBlue,DFW,SFO,2025-02-11 18:36:28,141,On-time,1211,258.62,58,Female,Medium,Family,Economy,0,Gold,Mobile App,6.7745349495905876,10.0,32,0,0,Aisle,8
P5361,F1379,Delta,SFO,ATL,2024-04-09 17:43:00,80,On-time,1634,254.78,72,Female,Low,Emergency,Economy,1,Platinum,Mobile App,7.626413376126994,6.0,4,0,1,Middle,119
P5371,F1975,Delta,SFO,DEN,2023-05-29 19:13:47,157,On-time,1304,420.46,56,Female,Medium,Family,Economy,1,Silver,Airport Kiosk,8.204365716895703,15.0,50,0,0,Aisle,112
P5374,F1591,Delta,LAX,DEN,2023-06-12 19:46:50,193,On-time,821,281.75,48,Female,High,Family,Economy,1,Gold,Airport Kiosk,6.84234535586214,5.0,79,1,0,Aisle,19
P5376,F1043,Delta,JFK,ORD,2023-04-29 07:53:33,207,On-time,1127,404.29,76,Female,Medium,Family,Economy,1,Gold,Mobile App,7.394962388166769,7.0,22,0,1,Window,93
P5377,F1917,Southwest,SEA,SEA,2023-07-03 19:56:42,280,On-time,1266,403.86,38,Male,Low,Emergency,Economy,2,Platinum,Desk,8.140520744879373,11.0,12,0,0,Aisle,34
P5378,F1690,JetBlue,ORD,SEA,2023-07-14 23:25:57,113,On-time,1410,332.79,33,Female,Medium,Family,Economy,0,Silver,Online,6.919188414560663,6.0,16,0,0,Aisle,98
P5379,F197,Southwest,SEA,DEN,2025-01-10 00:05:56,104,On-time,1243,313.45,39,Male,Low,Emergency,Business,0,Silver,Airport Kiosk,7.852468788166699,27.0,99,0,0,Aisle,112
P5381,F1927,Southwest,SFO,SEA,2025-03-01 17:23:26,175,On-time,1245,259.57,25,Female,Low,Emergency,Economy,2,Silver,Mobile App,7.8153088753914925,6.0,75,0,0,Aisle,90
P5385,F884,JetBlue,SFO,SEA,2023-11-23 19:19:10,218,On-time,1264,353.29,33,Female,Medium,Business,Business,1,Silver,Online,8.263958990416693,2.0,27,0,0,Aisle,17
P5386,F1900,United,JFK,LAX,2024-12-31 12:06:42,198,On-time,903,337.55,77,Male,Low,Leisure,Economy,1,Silver,Mobile App,6.367397963313299,1.0,82,0,1,Middle,44
P5392,F637,Southwest,JFK,ATL,2025-04-07 04:23:27,191,On-time,1020,356.15,57,Male,High,Business,Economy,0,Silver,Online,7.7965000287570065,8.0,88,0,0,Window,81
P5393,F1985,United,JFK,ORD,2024-10-24 04:16:31,176,On-time,1242,318.02,32,Male,High,Leisure,Premium Economy,0,Platinum,Desk,8.657663007103789,4.0,20,0,1,Aisle,67
P5400,F34,Southwest,SFO,LAX,2024-10-20 08:24:49,125,Cancelled,864,433.38,49,Male,Medium,Leisure,Business,0,Silver,Online,9.271812974958664,2.0,32,0,0,Middle,19
P5401,F646,Delta,DFW,ATL,2024-07-18 12:11:47,100,On-time,1340,138.66,76,Male,High,Emergency,Business,1,Platinum,Desk,7.965584961868601,47.0,43,0,0,Window,115
P5403,F1259,American Airlines,ATL,LAX,2025-01-22 18:35:26,162,On-time,1989,245.27,66,Male,Medium,Emergency,Economy,0,Gold,Airport Kiosk,7.028453736459085,16.0,23,0,0,Middle,9
P5404,F1608,Southwest,DEN,DFW,2023-08-11 19:41:52,253,On-time,1609,521.07,38,Male,Low,Emergency,Premium Economy,3,Silver,Online,8.347476780532851,8.0,106,0,1,Window,58
P5407,F1531,Delta,DFW,SEA,2024-09-26 15:22:58,82,On-time,1252,327.2,27,Female,Medium,Leisure,Economy,1,Gold,Airport Kiosk,7.167117948383578,18.0,34,0,1,Aisle,104
P5408,F1492,Delta,SFO,SFO,2023-05-20 07:34:16,249,On-time,815,338.37,58,Female,High,Emergency,Premium Economy,0,Silver,Online,6.905526017257065,9.0,92,0,0,Middle,4
P5409,F63,American Airlines,JFK,ATL,2024-03-13 21:11:01,135,On-time,1161,305.54,60,Male,Low,Family,Premium Economy,0,Silver,Online,7.746423583158322,14.0,22,0,1,Middle,64
P5412,F347,Southwest,JFK,ORD,2025-02-16 04:37:56,110,On-time,1118,338.64,53,Male,Low,Family,Economy,2,Platinum,Mobile App,8.790365619841154,2.0,46,0,0,Window,97
P5415,F1117,American Airlines,SEA,JFK,2024-11-26 02:02:12,221,On-time,1010,417.54,69,Female,Low,Business,Premium Economy,2,Platinum,Mobile App,7.655650270169119,14.0,20,0,0,Aisle,40
P5416,F1769,Delta,JFK,JFK,2023-08-01 01:41:29,207,On-time,1037,298.44,48,Female,Medium,Emergency,Business,1,Gold,Mobile App,8.727774850675615,5.0,80,1,0,Aisle,92
P5418,F1783,Southwest,DFW,ORD,2024-12-28 11:30:49,128,On-time,1634,417.53,78,Male,Medium,Emergency,Business,0,Gold,Mobile App,8.238494869013378,2.0,96,0,0,Window,68
P5419,F1930,JetBlue,ATL,DEN,2024-03-18 04:50:38,266,On-time,1439,316.05,42,Male,Low,Family,Economy,2,Silver,Online,7.501280797659988,6.0,47,0,0,Aisle,10
P5423,F865,JetBlue,ATL,ATL,2024-10-23 16:59:42,229,On-time,1058,430.8,68,Male,Medium,Leisure,Economy,3,Silver,Desk,8.297744684755202,22.0,44,0,1,Window,98
P5424,F894,United,ORD,ORD,2024-08-29 20:12:32,189,On-time,1892,229.82,35,Female,Low,Family,Economy,0,Silver,Mobile App,7.671071450633048,1.0,75,0,0,Aisle,75
P5425,F936,American Airlines,DEN,DEN,2023-08-30 17:11:48,174,On-time,1256,277.61,41,Male,Medium,Business,Economy,2,Platinum,Desk,6.165867064171721,8.0,105,0,0,Window,25
P5428,F1218,JetBlue,LAX,SFO,2024-03-04 11:25:34,193,On-time,1120,238.88,25,Female,Low,Emergency,Business,1,Silver,Desk,8.824003881133114,18.0,6,0,0,Middle,108
P5431,F1045,American Airlines,DEN,LAX,2024-10-10 11:03:43,341,On-time,995,497.47,61,Female,Medium,Family,Premium Economy,3,Gold,Desk,6.876469023283166,9.0,52,0,0,Middle,46
P5433,F1461,Southwest,SFO,SFO,2024-11-13 19:09:30,242,On-time,1254,331.17,75,Male,Low,Emergency,Economy,0,Silver,Desk,7.482788478762294,3.0,7,1,0,Aisle,70
P5434,F397,American Airlines,ATL,DEN,2024-01-28 19:04:42,277,On-time,1321,454.5,60,Male,Low,Business,Economy,0,Platinum,Online,8.20363734373389,3.0,1,0,0,Middle,25
P5435,F1944,American Airlines,ATL,ORD,2024-10-14 09:31:03,211,On-time,687,319.86,42,Female,Medium,Business,Economy,0,Gold,Desk,7.217799840535098,4.0,40,0,0,Aisle,39
P5438,F1539,Delta,ORD,SEA,2023-11-07 09:56:29,195,On-time,979,349.2,47,Male,Low,Emergency,Economy,1,Platinum,Airport Kiosk,6.661522278220561,3.0,33,0,0,Aisle,77
P5439,F841,JetBlue,SEA,DFW,2025-03-15 13:13:02,224,On-time,1390,495.26,60,Female,Low,Leisure,Economy,2,Platinum,Mobile App,6.228295709458713,15.0,77,1,0,Window,3
P5440,F1408,American Airlines,SEA,SFO,2024-03-28 10:55:15,126,On-time,1760,455.15,29,Male,Low,Business,Premium Economy,0,Silver,Mobile App,6.591547268624619,57.0,116,0,0,Middle,22
P5446,F1749,JetBlue,JFK,DFW,2024-03-30 18:42:57,134,On-time,974,494.21,34,Female,High,Emergency,Economy,0,Platinum,Airport Kiosk,7.955524112524637,13.0,100,0,0,Window,108
P5453,F103,JetBlue,JFK,ORD,2024-07-11 22:17:59,356,Cancelled,1395,361.99,21,Female,Medium,Emergency,Business,2,Platinum,Airport Kiosk,9.22830210837306,8.0,46,0,0,Window,102
P5454,F986,Southwest,SFO,SEA,2025-01-10 10:44:12,126,On-time,1252,665.65,39,Male,Medium,Leisure,Economy,1,Gold,Desk,6.697804484946565,9.0,58,0,0,Aisle,45
P5458,F1505,JetBlue,DEN,ATL,2023-04-27 23:46:49,130,On-time,937,394.67,38,Male,Medium,Emergency,Economy,1,Silver,Airport Kiosk,8.250323858338518,3.0,100,0,0,Window,90
P5460,F812,Delta,JFK,SEA,2024-01-03 04:30:23,88,On-time,1385,413.47,38,Female,Low,Leisure,Business,1,Silver,Online,7.132822120632637,48.0,91,0,0,Middle,14
P5461,F26,Southwest,ORD,JFK,2024-08-18 04:22:22,140,Cancelled,1485,209.13,21,Female,Medium,Family,Economy,1,Gold,Online,8.228980261078751,4.0,45,0,0,Aisle,98
P5464,F1508,American Airlines,DFW,LAX,2024-06-29 02:22:04,99,On-time,1445,349.35,50,Male,Low,Family,Economy,2,Gold,Desk,6.257048754435733,71.0,83,0,0,Window,66
P5466,F1776,JetBlue,ATL,JFK,2023-07-27 01:22:29,168,On-time,1093,429.3,61,Female,Low,Emergency,Premium Economy,0,Silver,Online,7.210865140418472,23.0,28,0,0,Window,23
P5467,F1760,American Airlines,SFO,DFW,2024-03-15 19:57:48,76,On-time,844,350.81,18,Male,High,Leisure,Premium Economy,2,Platinum,Online,6.481899591220917,1.0,70,0,0,Aisle,26
P5468,F778,Delta,DEN,DFW,2024-03-23 01:43:38,197,Cancelled,1503,485.16,48,Female,High,Leisure,Business,1,Silver,Airport Kiosk,8.06387977155768,6.0,23,0,1,Middle,39
P5473,F1302,Southwest,ORD,SEA,2024-11-22 05:18:37,144,Delayed,1022,238.93,35,Male,Low,Business,Economy,1,Gold,Airport Kiosk,7.340695095115555,12.0,97,0,0,Aisle,92
